205,QF3650,4,147,Wed May 27 08:04:59 EST 2015,Thu May 28 07:07:29 EST 2015,0,12,0,156,500,400,300,100
206,QF6430,1,64,Mon Mar 23 23:05:47 EST 2015,Tue Mar 24 22:37:15 EST 2015,0,36,0,268,500,400,300,100
207,QF6642,1,200,Wed Jun 03 07:28:32 EST 2015,Thu Jun 04 01:47:37 EST 2015,0,36,0,268,500,400,300,100
208,QF6473,3,57,Wed Mar 11 04:33:45 EST 2015,Thu Mar 12 09:51:07 EST 2015,14,64,35,371,500,400,300,100
209,QF5416,2,264,Mon May 25 23:43:12 EST 2015,Wed May 27 05:01:54 EST 2015,0,30,0,267,500,400,300,100
210,QF4799,2,19,Tue Mar 10 04:52:12 EST 2015,Tue Mar 10 10:36:49 EST 2015,0,30,0,267,500,400,300,100
211,QF4687,3,67,Mon Sep 28 07:48:19 EST 2015,Mon Sep 28 13:24:35 EST 2015,14,64,35,371,500,400,300,100
212,QF1516,1,44,Thu Sep 10 05:46:45 EST 2015,Fri Sep 11 07:27:44 EST 2015,0,36,0,268,500,400,300,100
213,QF6143,2,75,Sun Jun 21 06:20:13 EST 2015,Sun Jun 21 15:22:52 EST 2015,0,30,0,267,500,400,300,100
214,QF3253,3,174,Sat Sep 05 21:05:04 EST 2015,Sun Sep 06 11:54:13 EST 2015,14,64,35,371,500,400,300,100
215,QF1923,6,201,Wed May 27 08:27:50 EST 2015,Thu May 28 01:33:11 EST 2015,0,58,36,270,500,400,300,100
216,QF5732,4,217,Mon Oct 26 09:04:43 EST 2015,Tue Oct 27 03:02:45 EST 2015,0,12,0,156,500,400,300,100
217,QF1949,3,27,Wed Jun 03 15:51:50 EST 2015,Thu Jun 04 02:19:01 EST 2015,14,64,35,371,500,400,300,100
218,QF6397,2,364,Sun Oct 18 21:05:50 EST 2015,Mon Oct 19 16:26:03 EST 2015,0,30,0,267,500,400,300,100
219,QF2249,3,415,Sun Oct 25 00:42:03 EST 2015,Mon Oct 26 04:04:32 EST 2015,14,64,35,371,500,400,300,100
220,QF4739,3,236,Thu Jul 09 06:54:15 EST 2015,Fri Jul 10 18:47:50 EST 2015,14,64,35,371,500,400,300,100
221,QF2695,1,177,Mon Aug 24 23:25:59 EST 2015,Tue Aug 25 07:29:12 EST 2015,0,36,0,268,500,400,300,100
222,QF5484,2,175,Tue Oct 27 12:47:30 EST 2015,Tue Oct 27 19:58:07 EST 2015,0,30,0,267,500,400,300,100
223,QF6824,2,163,Fri Apr 10 20:53:07 EST 2015,Sat Apr 11 14:54:01 EST 2015,0,30,0,267,500,400,300,100
224,QF1545,2,34,Sun Aug 16 16:06:26 EST 2015,Tue Aug 18 05:24:20 EST 2015,0,30,0,267,500,400,300,100
225,QF2934,6,8,Wed Sep 23 04:02:07 EST 2015,Thu Sep 24 04:23:43 EST 2015,0,58,36,270,500,400,300,100
226,QF5878,3,202,Sun Jul 26 08:32:31 EST 2015,Mon Jul 27 13:12:36 EST 2015,14,64,35,371,500,400,300,100
227,QF6103,6,293,Tue Apr 21 19:29:06 EST 2015,Wed Apr 22 21:07:15 EST 2015,0,58,36,270,500,400,300,100
228,QF5302,3,230,Thu Jun 25 18:55:55 EST 2015,Fri Jun 26 03:48:10 EST 2015,14,64,35,371,500,400,300,100
229,QF3799,2,143,Sun Mar 29 16:35:17 EST 2015,Tue Mar 31 05:37:51 EST 2015,0,30,0,267,500,400,300,100
230,QF3240,2,243,Thu Jun 25 01:07:13 EST 2015,Thu Jun 25 05:13:43 EST 2015,0,30,0,267,500,400,300,100
231,QF5141,6,248,Fri Mar 20 08:39:10 EST 2015,Sat Mar 21 05:14:53 EST 2015,0,58,36,270,500,400,300,100
232,QF1107,5,398,Sun Oct 04 05:01:53 EST 2015,Sun Oct 04 14:54:08 EST 2015,14,52,32,255,500,400,300,100
233,QF6088,6,133,Mon Mar 16 03:49:58 EST 2015,Mon Mar 16 11:21:42 EST 2015,0,58,36,270,500,400,300,100
234,QF1822,4,254,Sun Apr 19 17:30:24 EST 2015,Mon Apr 20 00:34:05 EST 2015,0,12,0,156,500,400,300,100
235,QF2112,4,188,Thu Jul 30 20:13:44 EST 2015,Fri Jul 31 00:16:44 EST 2015,0,12,0,156,500,400,300,100
236,QF1932,5,333,Mon Apr 13 08:10:44 EST 2015,Mon Apr 13 21:56:14 EST 2015,14,52,32,255,500,400,300,100
237,QF6703,3,265,Sun Mar 29 15:14:38 EST 2015,Mon Mar 30 09:42:28 EST 2015,14,64,35,371,500,400,300,100
238,QF6035,6,29,Tue Jul 28 04:28:41 EST 2015,Tue Jul 28 20:04:15 EST 2015,0,58,36,270,500,400,300,100
239,QF3452,4,307,Wed Aug 05 16:52:03 EST 2015,Wed Aug 05 19:52:44 EST 2015,0,12,0,156,500,400,300,100
240,QF1616,6,268,Mon Sep 14 05:06:51 EST 2015,Tue Sep 15 05:59:46 EST 2015,0,58,36,270,500,400,300,100
241,QF4374,5,84,Wed Jun 03 12:38:37 EST 2015,Thu Jun 04 02:31:51 EST 2015,14,52,32,255,500,400,300,100
242,QF5823,6,348,Thu Jul 02 21:23:31 EST 2015,Fri Jul 03 03:58:55 EST 2015,0,58,36,270,500,400,300,100
243,QF3559,2,421,Sat Jul 04 17:01:59 EST 2015,Sun Jul 05 03:28:06 EST 2015,0,30,0,267,500,400,300,100
244,QF3204,4,377,Sat Aug 01 05:02:03 EST 2015,Sun Aug 02 05:34:57 EST 2015,0,12,0,156,500,400,300,100
245,QF3212,1,76,Fri Aug 21 10:45:59 EST 2015,Fri Aug 21 22:14:41 EST 2015,0,36,0,268,500,400,300,100
246,QF1611,6,402,Tue May 12 20:47:34 EST 2015,Wed May 13 17:11:35 EST 2015,0,58,36,270,500,400,300,100
247,QF3531,1,42,Sat May 30 06:01:03 EST 2015,Sat May 30 18:46:58 EST 2015,0,36,0,268,500,400,300,100
248,QF5469,4,169,Tue Sep 15 00:22:50 EST 2015,Tue Sep 15 06:16:29 EST 2015,0,12,0,156,500,400,300,100
249,QF5053,1,303,Tue Mar 17 12:58:37 EST 2015,Tue Mar 17 21:35:37 EST 2015,0,36,0,268,500,400,300,100
250,QF6851,2,426,Thu Oct 15 11:55:23 EST 2015,Fri Oct 16 23:20:18 EST 2015,0,30,0,267,500,400,300,100
251,QF3680,3,301,Mon May 18 18:06:06 EST 2015,Mon May 18 21:57:33 EST 2015,14,64,35,371,500,400,300,100
252,QF2098,4,257,Sun Apr 26 23:12:48 EST 2015,Mon Apr 27 20:51:23 EST 2015,0,12,0,156,500,400,300,100
253,QF2157,2,337,Wed Aug 26 01:59:18 EST 2015,Wed Aug 26 13:24:47 EST 2015,0,30,0,267,500,400,300,100
254,QF3362,3,391,Thu Aug 27 17:23:53 EST 2015,Sat Aug 29 02:42:38 EST 2015,14,64,35,371,500,400,300,100
255,QF4491,4,319,Mon Sep 07 23:53:04 EST 2015,Wed Sep 09 07:42:14 EST 2015,0,12,0,156,500,400,300,100
256,QF1692,4,391,Thu Jun 18 07:45:26 EST 2015,Fri Jun 19 11:11:06 EST 2015,0,12,0,156,500,400,300,100
257,QF1657,6,202,Sat Apr 04 07:28:57 EST 2015,Sat Apr 04 14:27:56 EST 2015,0,58,36,270,500,400,300,100
258,QF1963,6,238,Thu Mar 19 16:03:14 EST 2015,Fri Mar 20 04:52:25 EST 2015,0,58,36,270,500,400,300,100
259,QF1816,2,407,Sat Jun 06 18:39:37 EST 2015,Mon Jun 08 03:03:22 EST 2015,0,30,0,267,500,400,300,100
260,QF1590,5,319,Sun Jul 19 11:10:35 EST 2015,Mon Jul 20 16:24:54 EST 2015,14,52,32,255,500,400,300,100
261,QF4808,3,248,Fri Jul 03 05:47:15 EST 2015,Sat Jul 04 06:04:29 EST 2015,14,64,35,371,500,400,300,100
262,QF2679,1,293,Sun Mar 29 06:21:28 EST 2015,Mon Mar 30 13:17:20 EST 2015,0,36,0,268,500,400,300,100
263,QF6740,5,75,Fri Oct 23 11:19:15 EST 2015,Sat Oct 24 16:24:33 EST 2015,14,52,32,255,500,400,300,100
264,QF5884,1,344,Fri May 22 17:42:11 EST 2015,Sat May 23 07:14:41 EST 2015,0,36,0,268,500,400,300,100
265,QF2544,5,372,Sun Mar 15 06:41:42 EST 2015,Mon Mar 16 00:34:28 EST 2015,14,52,32,255,500,400,300,100
266,QF6705,1,50,Wed Aug 05 03:15:49 EST 2015,Thu Aug 06 15:06:22 EST 2015,0,36,0,268,500,400,300,100
267,QF6685,4,83,Wed Apr 15 04:15:08 EST 2015,Wed Apr 15 18:02:00 EST 2015,0,12,0,156,500,400,300,100
268,QF6228,3,142,Sun Sep 27 01:53:03 EST 2015,Mon Sep 28 12:49:08 EST 2015,14,64,35,371,500,400,300,100
269,QF1836,3,45,Mon Apr 06 13:22:31 EST 2015,Tue Apr 07 04:47:56 EST 2015,14,64,35,371,500,400,300,100
270,QF3298,1,327,Sat Mar 21 13:18:31 EST 2015,Sat Mar 21 23:52:11 EST 2015,0,36,0,268,500,400,300,100
271,QF6267,3,83,Thu Sep 24 23:40:13 EST 2015,Fri Sep 25 10:44:57 EST 2015,14,64,35,371,500,400,300,100
272,QF1051,4,242,Sun Jul 26 23:42:31 EST 2015,Tue Jul 28 05:49:11 EST 2015,0,12,0,156,500,400,300,100
273,QF1052,2,23,Mon Jul 06 12:48:42 EST 2015,Tue Jul 07 00:56:06 EST 2015,0,30,0,267,500,400,300,100
274,QF4449,4,353,Sun Apr 05 03:33:56 EST 2015,Sun Apr 05 15:21:56 EST 2015,0,12,0,156,500,400,300,100
275,QF3836,5,170,Tue May 26 00:03:17 EST 2015,Tue May 26 17:39:35 EST 2015,14,52,32,255,500,400,300,100
276,QF1143,1,429,Sat Jun 20 11:38:22 EST 2015,Sat Jun 20 18:01:44 EST 2015,0,36,0,268,500,400,300,100
277,QF3278,4,167,Sat Aug 22 15:35:57 EST 2015,Mon Aug 24 02:25:16 EST 2015,0,12,0,156,500,400,300,100
278,QF6617,3,313,Mon Jun 01 02:45:05 EST 2015,Mon Jun 01 23:48:40 EST 2015,14,64,35,371,500,400,300,100
279,QF2381,6,340,Sun Aug 23 04:56:35 EST 2015,Sun Aug 23 08:41:18 EST 2015,0,58,36,270,500,400,300,100
280,QF1492,2,171,Mon Sep 07 23:07:07 EST 2015,Wed Sep 09 08:52:46 EST 2015,0,30,0,267,500,400,300,100
281,QF2548,6,36,Mon Oct 05 15:50:49 EST 2015,Tue Oct 06 21:51:26 EST 2015,0,58,36,270,500,400,300,100
282,QF3545,3,170,Mon Aug 24 04:56:46 EST 2015,Tue Aug 25 12:17:49 EST 2015,14,64,35,371,500,400,300,100
283,QF6474,5,352,Sat Aug 29 22:08:03 EST 2015,Sun Aug 30 09:37:09 EST 2015,14,52,32,255,500,400,300,100
284,QF4426,6,156,Thu Oct 22 11:01:01 EST 2015,Fri Oct 23 13:14:53 EST 2015,0,58,36,270,500,400,300,100
285,QF5774,5,180,Mon Jun 08 12:46:07 EST 2015,Tue Jun 09 01:30:47 EST 2015,14,52,32,255,500,400,300,100
286,QF1639,3,137,Fri Mar 27 13:53:53 EST 2015,Sat Mar 28 12:10:51 EST 2015,14,64,35,371,500,400,300,100
287,QF2282,5,311,Tue Jul 14 01:41:34 EST 2015,Tue Jul 14 10:37:34 EST 2015,14,52,32,255,500,400,300,100
288,QF6694,4,397,Mon Sep 28 10:02:59 EST 2015,Mon Sep 28 18:19:33 EST 2015,0,12,0,156,500,400,300,100
289,QF1402,6,73,Fri Apr 03 18:24:30 EST 2015,Sun Apr 05 04:35:41 EST 2015,0,58,36,270,500,400,300,100
290,QF5150,3,251,Sat Apr 11 16:36:45 EST 2015,Sun Apr 12 13:46:28 EST 2015,14,64,35,371,500,400,300,100
291,QF2389,2,146,Thu May 07 03:27:53 EST 2015,Fri May 08 13:19:49 EST 2015,0,30,0,267,500,400,300,100
292,QF1566,6,380,Mon Aug 31 11:32:53 EST 2015,Tue Sep 01 05:34:42 EST 2015,0,58,36,270,500,400,300,100
293,QF1017,4,79,Mon Oct 12 07:16:07 EST 2015,Tue Oct 13 19:52:56 EST 2015,0,12,0,156,500,400,300,100
294,QF4057,2,376,Thu Jun 04 22:21:27 EST 2015,Fri Jun 05 19:25:32 EST 2015,0,30,0,267,500,400,300,100
295,QF5215,1,62,Mon Aug 31 00:46:19 EST 2015,Tue Sep 01 09:01:23 EST 2015,0,36,0,268,500,400,300,100
296,QF5252,4,274,Tue Oct 20 09:17:05 EST 2015,Tue Oct 20 17:45:43 EST 2015,0,12,0,156,500,400,300,100
297,QF3300,6,204,Thu Jul 30 09:48:24 EST 2015,Thu Jul 30 16:58:27 EST 2015,0,58,36,270,500,400,300,100
298,QF3856,3,102,Wed Jul 01 21:25:46 EST 2015,Fri Jul 03 05:45:54 EST 2015,14,64,35,371,500,400,300,100
299,QF5370,4,70,Wed Apr 22 02:05:34 EST 2015,Thu Apr 23 08:07:30 EST 2015,0,12,0,156,500,400,300,100
300,QF3554,2,402,Sat Oct 03 03:02:16 EST 2015,Sat Oct 03 15:05:29 EST 2015,0,30,0,267,500,400,300,100
301,QF5895,4,171,Mon Aug 31 09:58:55 EST 2015,Tue Sep 01 20:37:14 EST 2015,0,12,0,156,500,400,300,100
302,QF5098,2,121,Sun Mar 15 20:33:00 EST 2015,Mon Mar 16 19:48:37 EST 2015,0,30,0,267,500,400,300,100
303,QF4519,4,341,Sun Jul 19 01:50:32 EST 2015,Sun Jul 19 06:24:25 EST 2015,0,12,0,156,500,400,300,100
304,QF6570,5,167,Sat Jun 13 10:14:17 EST 2015,Sun Jun 14 13:52:24 EST 2015,14,52,32,255,500,400,300,100
305,QF5173,3,221,Tue Apr 14 06:36:21 EST 2015,Wed Apr 15 15:53:20 EST 2015,14,64,35,371,500,400,300,100
306,QF3731,5,238,Tue Apr 21 12:03:54 EST 2015,Thu Apr 23 00:43:20 EST 2015,14,52,32,255,500,400,300,100
307,QF2110,4,350,Sun Jul 19 09:02:59 EST 2015,Mon Jul 20 02:58:17 EST 2015,0,12,0,156,500,400,300,100
308,QF4644,4,243,Tue Jun 23 05:43:50 EST 2015,Tue Jun 23 20:23:46 EST 2015,0,12,0,156,500,400,300,100
309,QF4029,6,181,Tue Apr 28 06:37:34 EST 2015,Wed Apr 29 17:32:22 EST 2015,0,58,36,270,500,400,300,100
310,QF5455,1,367,Wed Aug 26 09:59:28 EST 2015,Wed Aug 26 21:20:31 EST 2015,0,36,0,268,500,400,300,100
311,QF5591,4,50,Wed Sep 16 06:22:01 EST 2015,Wed Sep 16 17:15:45 EST 2015,0,12,0,156,500,400,300,100
312,QF6838,6,60,Sun Jul 05 10:29:40 EST 2015,Mon Jul 06 07:26:16 EST 2015,0,58,36,270,500,400,300,100
313,QF6579,5,136,Mon Apr 06 05:39:16 EST 2015,Tue Apr 07 14:47:44 EST 2015,14,52,32,255,500,400,300,100
314,QF1382,1,57,Thu Apr 02 07:55:00 EST 2015,Thu Apr 02 14:25:21 EST 2015,0,36,0,268,500,400,300,100
315,QF1184,4,38,Wed Apr 22 14:29:44 EST 2015,Wed Apr 22 18:51:39 EST 2015,0,12,0,156,500,400,300,100
316,QF1410,2,72,Tue Jun 23 15:35:53 EST 2015,Wed Jun 24 09:02:16 EST 2015,0,30,0,267,500,400,300,100
317,QF6226,6,151,Sun Apr 12 11:17:55 EST 2015,Sun Apr 12 15:12:38 EST 2015,0,58,36,270,500,400,300,100
318,QF1578,5,113,Fri Mar 27 10:03:36 EST 2015,Sat Mar 28 10:58:50 EST 2015,14,52,32,255,500,400,300,100
319,QF2960,3,54,Mon Mar 23 20:50:40 EST 2015,Tue Mar 24 10:30:29 EST 2015,14,64,35,371,500,400,300,100
320,QF3551,6,160,Fri Jun 12 15:41:51 EST 2015,Sat Jun 13 12:54:31 EST 2015,0,58,36,270,500,400,300,100
321,QF6921,3,369,Wed Oct 14 06:21:07 EST 2015,Wed Oct 14 23:50:40 EST 2015,14,64,35,371,500,400,300,100
322,QF4366,3,414,Tue Sep 22 18:13:01 EST 2015,Wed Sep 23 01:32:41 EST 2015,14,64,35,371,500,400,300,100
323,QF3235,5,1,Mon Apr 20 00:56:19 EST 2015,Tue Apr 21 02:52:02 EST 2015,14,52,32,255,500,400,300,100
324,QF2870,1,170,Sat May 16 08:33:55 EST 2015,Sat May 16 11:58:19 EST 2015,0,36,0,268,500,400,300,100
325,QF1091,1,320,Mon Jun 08 06:55:48 EST 2015,Tue Jun 09 12:29:20 EST 2015,0,36,0,268,500,400,300,100
326,QF4992,1,376,Fri Sep 18 13:40:29 EST 2015,Sun Sep 20 01:36:27 EST 2015,0,36,0,268,500,400,300,100
327,QF1663,4,427,Wed Mar 11 10:27:23 EST 2015,Thu Mar 12 15:50:26 EST 2015,0,12,0,156,500,400,300,100
328,QF4847,2,408,Mon Aug 31 16:04:26 EST 2015,Mon Aug 31 19:43:23 EST 2015,0,30,0,267,500,400,300,100
329,QF6796,3,423,Tue Oct 20 11:56:07 EST 2015,Tue Oct 20 16:52:50 EST 2015,14,64,35,371,500,400,300,100
330,QF5410,6,103,Sun Sep 06 19:11:32 EST 2015,Mon Sep 07 12:26:40 EST 2015,0,58,36,270,500,400,300,100
331,QF6696,6,65,Fri May 29 09:48:21 EST 2015,Sat May 30 00:21:13 EST 2015,0,58,36,270,500,400,300,100
332,QF4283,3,246,Thu Aug 06 06:52:21 EST 2015,Fri Aug 07 20:37:17 EST 2015,14,64,35,371,500,400,300,100
333,QF2729,2,46,Fri Jun 05 22:00:35 EST 2015,Sun Jun 07 00:30:47 EST 2015,0,30,0,267,500,400,300,100
334,QF2383,6,159,Mon Oct 05 06:23:46 EST 2015,Mon Oct 05 19:16:00 EST 2015,0,58,36,270,500,400,300,100
335,QF3605,6,404,Sat May 09 00:19:35 EST 2015,Sun May 10 03:55:17 EST 2015,0,58,36,270,500,400,300,100
336,QF4436,4,296,Fri Jun 26 07:56:55 EST 2015,Sat Jun 27 02:23:55 EST 2015,0,12,0,156,500,400,300,100
337,QF5625,3,323,Tue May 19 15:01:15 EST 2015,Wed May 20 00:18:40 EST 2015,14,64,35,371,500,400,300,100
338,QF5326,3,79,Mon Jun 22 08:22:01 EST 2015,Mon Jun 22 14:08:21 EST 2015,14,64,35,371,500,400,300,100
339,QF3542,2,189,Sat Oct 03 23:37:09 EST 2015,Sun Oct 04 10:52:47 EST 2015,0,30,0,267,500,400,300,100
340,QF4067,6,408,Fri Jun 19 05:08:23 EST 2015,Sat Jun 20 18:52:44 EST 2015,0,58,36,270,500,400,300,100
341,QF5152,4,69,Mon Apr 13 00:04:08 EST 2015,Mon Apr 13 14:14:58 EST 2015,0,12,0,156,500,400,300,100
342,QF3117,3,432,Sat Aug 15 17:46:23 EST 2015,Mon Aug 17 03:27:42 EST 2015,14,64,35,371,500,400,300,100
343,QF1129,3,49,Mon Mar 30 23:45:24 EST 2015,Tue Mar 31 19:19:22 EST 2015,14,64,35,371,500,400,300,100
344,QF5482,4,294,Wed Sep 30 06:10:33 EST 2015,Thu Oct 01 00:47:44 EST 2015,0,12,0,156,500,400,300,100
345,QF2002,6,150,Sat Sep 12 14:38:15 EST 2015,Sun Sep 13 09:12:16 EST 2015,0,58,36,270,500,400,300,100
346,QF3661,3,83,Tue Apr 28 21:18:33 EST 2015,Thu Apr 30 01:25:18 EST 2015,14,64,35,371,500,400,300,100
347,QF6489,4,201,Thu Jul 23 04:46:19 EST 2015,Fri Jul 24 18:14:06 EST 2015,0,12,0,156,500,400,300,100
348,QF3907,6,322,Fri Sep 11 08:19:59 EST 2015,Sat Sep 12 04:06:45 EST 2015,0,58,36,270,500,400,300,100
349,QF3232,3,309,Fri Sep 18 14:28:42 EST 2015,Sun Sep 20 01:08:21 EST 2015,14,64,35,371,500,400,300,100
350,QF4843,1,188,Fri Aug 14 21:16:47 EST 2015,Sat Aug 15 16:05:17 EST 2015,0,36,0,268,500,400,300,100
351,QF5068,1,8,Thu Mar 19 04:39:46 EST 2015,Fri Mar 20 06:20:39 EST 2015,0,36,0,268,500,400,300,100
352,QF5528,1,221,Tue May 12 09:19:36 EST 2015,Tue May 12 21:35:48 EST 2015,0,36,0,268,500,400,300,100
353,QF3141,1,239,Sun Aug 09 17:23:02 EST 2015,Sun Aug 09 20:52:47 EST 2015,0,36,0,268,500,400,300,100
354,QF6131,2,371,Sun Sep 13 13:59:36 EST 2015,Sun Sep 13 18:55:10 EST 2015,0,30,0,267,500,400,300,100
355,QF4970,5,194,Sun Jul 26 17:54:12 EST 2015,Tue Jul 28 00:57:03 EST 2015,14,52,32,255,500,400,300,100
356,QF3428,3,165,Thu Sep 24 18:34:48 EST 2015,Fri Sep 25 16:44:32 EST 2015,14,64,35,371,500,400,300,100
357,QF4878,2,8,Sun Aug 02 12:46:36 EST 2015,Tue Aug 04 00:49:08 EST 2015,0,30,0,267,500,400,300,100
358,QF6371,3,354,Fri Aug 28 11:16:52 EST 2015,Sat Aug 29 13:07:21 EST 2015,14,64,35,371,500,400,300,100
359,QF4762,3,190,Sat Aug 22 06:08:22 EST 2015,Sun Aug 23 14:38:30 EST 2015,14,64,35,371,500,400,300,100
360,QF3632,6,182,Wed Sep 30 23:57:50 EST 2015,Thu Oct 01 23:10:16 EST 2015,0,58,36,270,500,400,300,100
361,QF6992,1,243,Sat Apr 04 18:01:20 EST 2015,Sun Apr 05 20:10:39 EST 2015,0,36,0,268,500,400,300,100
362,QF2423,4,145,Sun Jun 21 03:43:54 EST 2015,Sun Jun 21 19:59:29 EST 2015,0,12,0,156,500,400,300,100
363,QF2066,3,159,Sat Jul 25 11:47:11 EST 2015,Sat Jul 25 17:44:23 EST 2015,14,64,35,371,500,400,300,100
364,QF3993,5,37,Mon Sep 14 06:31:53 EST 2015,Tue Sep 15 17:03:50 EST 2015,14,52,32,255,500,400,300,100
365,QF3058,6,242,Mon Mar 16 14:11:21 EST 2015,Mon Mar 16 20:51:58 EST 2015,0,58,36,270,500,400,300,100
366,QF1514,4,5,Thu Jul 16 13:56:35 EST 2015,Fri Jul 17 12:40:40 EST 2015,0,12,0,156,500,400,300,100
367,QF5870,1,205,Mon Jul 13 03:33:13 EST 2015,Mon Jul 13 14:14:07 EST 2015,0,36,0,268,500,400,300,100
368,QF3946,5,271,Sat Sep 05 21:29:05 EST 2015,Sun Sep 06 00:46:00 EST 2015,14,52,32,255,500,400,300,100
369,QF5076,2,35,Tue Jul 21 05:43:32 EST 2015,Wed Jul 22 17:28:38 EST 2015,0,30,0,267,500,400,300,100
370,QF5211,3,175,Tue Jun 02 09:52:40 EST 2015,Wed Jun 03 18:59:56 EST 2015,14,64,35,371,500,400,300,100
371,QF1123,5,370,Wed Jun 17 03:10:00 EST 2015,Thu Jun 18 11:27:05 EST 2015,14,52,32,255,500,400,300,100
372,QF2662,6,56,Sun Jul 05 20:10:47 EST 2015,Mon Jul 06 09:39:00 EST 2015,0,58,36,270,500,400,300,100
373,QF1344,2,225,Sun May 10 14:09:23 EST 2015,Mon May 11 18:11:38 EST 2015,0,30,0,267,500,400,300,100
374,QF3645,4,361,Thu Aug 27 02:45:03 EST 2015,Fri Aug 28 13:00:28 EST 2015,0,12,0,156,500,400,300,100
375,QF1644,5,43,Sat Sep 05 23:19:00 EST 2015,Sun Sep 06 12:55:31 EST 2015,14,52,32,255,500,400,300,100
376,QF6776,5,262,Sun Sep 06 20:31:05 EST 2015,Tue Sep 08 07:24:15 EST 2015,14,52,32,255,500,400,300,100
377,QF3137,1,203,Wed Jul 08 02:46:55 EST 2015,Thu Jul 09 08:53:30 EST 2015,0,36,0,268,500,400,300,100
378,QF4086,6,404,Wed May 13 21:37:07 EST 2015,Fri May 15 09:05:33 EST 2015,0,58,36,270,500,400,300,100
379,QF5357,5,118,Sat Jun 13 11:39:03 EST 2015,Sun Jun 14 15:22:14 EST 2015,14,52,32,255,500,400,300,100
380,QF4717,2,245,Sat Mar 14 21:36:04 EST 2015,Mon Mar 16 06:24:34 EST 2015,0,30,0,267,500,400,300,100
381,QF4786,5,379,Sat Jun 27 23:23:27 EST 2015,Sun Jun 28 16:54:06 EST 2015,14,52,32,255,500,400,300,100
382,QF6889,2,261,Sat Aug 22 20:39:13 EST 2015,Mon Aug 24 01:13:17 EST 2015,0,30,0,267,500,400,300,100
383,QF4327,4,250,Wed Sep 30 11:52:42 EST 2015,Thu Oct 01 01:05:53 EST 2015,0,12,0,156,500,400,300,100
384,QF5929,6,430,Fri Apr 17 15:52:49 EST 2015,Sat Apr 18 00:50:20 EST 2015,0,58,36,270,500,400,300,100
385,QF2872,5,189,Tue Apr 07 14:13:26 EST 2015,Wed Apr 08 23:35:26 EST 2015,14,52,32,255,500,400,300,100
386,QF2549,1,326,Thu Sep 03 17:59:34 EST 2015,Fri Sep 04 15:45:48 EST 2015,0,36,0,268,500,400,300,100
387,QF3099,2,112,Fri Aug 28 12:23:02 EST 2015,Sat Aug 29 18:45:39 EST 2015,0,30,0,267,500,400,300,100
388,QF4096,6,136,Wed Apr 22 10:35:25 EST 2015,Wed Apr 22 17:54:02 EST 2015,0,58,36,270,500,400,300,100
389,QF3402,2,115,Sat Jul 04 01:11:12 EST 2015,Sat Jul 04 13:46:49 EST 2015,0,30,0,267,500,400,300,100
390,QF2357,4,145,Thu Oct 01 15:12:12 EST 2015,Thu Oct 01 20:46:10 EST 2015,0,12,0,156,500,400,300,100
391,QF5162,2,419,Sat Jul 18 15:24:38 EST 2015,Sun Jul 19 02:34:07 EST 2015,0,30,0,267,500,400,300,100
392,QF6911,4,40,Mon Mar 23 06:45:51 EST 2015,Tue Mar 24 02:23:29 EST 2015,0,12,0,156,500,400,300,100
393,QF2095,6,283,Sat Jul 04 20:13:50 EST 2015,Mon Jul 06 04:17:26 EST 2015,0,58,36,270,500,400,300,100
394,QF4303,1,175,Mon Sep 28 14:52:59 EST 2015,Tue Sep 29 09:28:00 EST 2015,0,36,0,268,500,400,300,100
395,QF4812,2,174,Thu Oct 29 07:00:07 EST 2015,Thu Oct 29 20:38:04 EST 2015,0,30,0,267,500,400,300,100
396,QF2892,3,363,Sun Oct 18 01:56:07 EST 2015,Mon Oct 19 11:20:23 EST 2015,14,64,35,371,500,400,300,100
397,QF6394,1,213,Mon Oct 12 15:44:57 EST 2015,Tue Oct 13 11:24:37 EST 2015,0,36,0,268,500,400,300,100
398,QF5761,2,136,Sat May 30 19:44:59 EST 2015,Sun May 31 10:29:19 EST 2015,0,30,0,267,500,400,300,100
399,QF4451,4,251,Wed Oct 07 15:56:25 EST 2015,Thu Oct 08 10:38:01 EST 2015,0,12,0,156,500,400,300,100
400,QF2355,2,425,Thu Jul 09 04:28:24 EST 2015,Fri Jul 10 18:10:53 EST 2015,0,30,0,267,500,400,300,100
401,QF1442,3,187,Tue Jun 16 21:25:13 EST 2015,Thu Jun 18 04:23:17 EST 2015,14,64,35,371,500,400,300,100
402,QF6920,2,267,Sat Jul 25 15:50:25 EST 2015,Sun Jul 26 01:05:48 EST 2015,0,30,0,267,500,400,300,100
403,QF2709,3,331,Thu Mar 26 21:00:41 EST 2015,Sat Mar 28 04:44:58 EST 2015,14,64,35,371,500,400,300,100
404,QF1386,2,317,Thu Sep 03 10:14:00 EST 2015,Thu Sep 03 16:54:21 EST 2015,0,30,0,267,500,400,300,100
405,QF1542,6,37,Fri Jun 12 23:28:56 EST 2015,Sat Jun 13 08:37:37 EST 2015,0,58,36,270,500,400,300,100
406,QF1041,3,213,Fri Oct 09 08:50:16 EST 2015,Fri Oct 09 12:56:25 EST 2015,14,64,35,371,500,400,300,100
407,QF3839,5,255,Fri Oct 09 16:11:13 EST 2015,Fri Oct 09 21:28:04 EST 2015,14,52,32,255,500,400,300,100
